0.000000 1.293128
0.050050 1.040143
0.100100 0.811997
0.150150 1.420449
0.200200 1.132347
0.250250 1.153392
0.300300 1.118502
0.350350 0.994695
0.400400 1.309982
0.450450 1.233300
0.500501 1.022583
0.550551 1.095504
0.600601 1.243949
0.650651 1.222531
0.700701 1.020367
0.750751 1.412004
0.800801 1.297369
0.850851 1.385370
0.900901 1.401856
0.950951 1.058911
1.001001 1.117808
1.051051 1.354122
1.101101 1.160059
1.151151 1.421659
1.201201 1.059861
1.251251 1.403297
1.301301 1.376694
1.351351 1.544294
1.401401 1.489606
1.451451 1.187708
1.501502 1.322509
1.551552 1.161911
1.601602 1.053226
1.651652 1.129459
1.701702 1.119908
1.751752 1.406736
1.801802 1.025575
1.851852 1.286303
1.901902 1.271757
1.951952 1.555108
2.002002 1.007701
2.052052 0.991148
2.102102 1.356425
2.152152 1.462903
2.202202 1.107636
2.252252 0.993138
2.302302 0.935654
2.352352 0.821295
2.402402 1.110049
2.452452 0.755800
2.502503 0.765459
2.552553 0.877232
2.602603 1.115325
2.652653 0.860502
2.702703 0.759024
2.752753 0.974806
2.802803 0.777655
2.852853 1.043796
2.902903 0.799752
2.952953 0.636953
3.003003 0.805720
3.053053 0.870588
3.103103 0.781044
3.153153 0.705643
3.203203 0.704052
3.253253 0.805635
3.303303 0.587154
3.353353 0.939400
3.403403 0.842083
3.453453 0.855550
3.503504 0.823509
3.553554 0.631420
3.603604 0.523976
3.653654 0.539105
3.703704 0.637868
3.753754 0.762468
3.803804 0.496016
3.853854 0.566634
3.903904 0.777282
3.953954 0.559339
4.004004 0.737267
4.054054 0.762101
4.104104 0.690986
4.154154 0.512446
4.204204 0.758659
4.254254 0.758281
4.304304 0.703656
4.354354 0.808140
4.404404 0.936431
4.454454 0.905265
4.504505 0.601411
4.554555 0.807743
4.604605 0.888749
4.654655 1.013388
4.704705 0.816328
4.754755 0.737387
4.804805 1.491263
4.854855 0.631399
4.904905 0.870794
4.954955 0.999721
5.005005 1.047675
5.055055 0.979110
5.105105 1.080373
5.155155 1.028631
5.205205 0.901164
5.255255 1.191487
5.305305 1.229599
5.355355 1.126922
5.405405 0.992583
5.455455 1.238521
5.505506 1.092684
5.555556 1.396571
5.605606 1.217842
5.655656 1.274866
5.705706 1.082822
5.755756 1.425773
5.805806 1.319198
5.855856 1.222528
5.905906 1.386762
5.955956 1.224783
6.006006 1.430340
6.056056 1.405224
6.106106 1.237582
6.156156 1.527658
6.206206 1.335753
6.256256 1.095868
6.306306 1.205077
6.356356 1.353183
6.406406 1.279891
6.456456 1.207608
6.506507 1.421448
6.556557 1.206096
6.606607 1.228562
6.656657 1.168824
6.706707 1.226246
6.756757 1.131901
6.806807 1.475802
6.856857 1.202434
6.906907 0.954256
6.956957 1.346594
7.007007 1.002468
7.057057 1.110289
7.107107 1.224088
7.157157 0.934988
7.207207 1.157451
7.257257 0.844128
7.307307 1.061164
7.357357 1.079802
7.407407 0.846840
7.457457 1.079522
7.507508 1.030596
7.557558 0.533400
7.607608 0.801476
7.657658 1.120244
7.707708 0.741228
7.757758 0.859322
7.807808 1.026282
7.857858 0.848801
7.907908 0.807277
7.957958 0.847011
8.008008 0.958754
8.058058 0.650158
8.108108 0.668729
8.158158 0.703092
8.208208 0.898745
8.258258 0.556275
8.308308 0.804696
8.358358 0.586921
8.408408 0.730689
8.458458 1.018784
8.508509 0.537425
8.558559 0.720901
8.608609 0.666352
8.658659 0.910148
8.708709 0.934877
8.758759 0.653989
8.808809 0.603377
8.858859 0.858552
8.908909 0.456575
8.958959 0.518904
9.009009 0.808664
9.059059 0.690490
9.109109 0.689331
9.159159 0.776340
9.209209 0.847611
9.259259 0.909877
9.309309 0.871783
9.359359 0.543700
9.409409 0.677168
9.459459 0.667312
9.509510 0.740321
9.559560 0.880542
9.609610 0.799235
9.659660 0.699093
9.709710 0.828998
9.759760 0.998788
9.809810 0.744298
9.859860 1.038015
9.909910 0.939890
9.959960 0.965914
10.010010 0.846336
10.060060 0.867404
10.110110 0.676938
10.160160 0.828123
10.210210 0.929231
10.260260 1.226660
10.310310 1.288741
10.360360 1.167878
10.410410 1.216982
10.460460 1.256930
10.510511 1.262821
10.560561 0.998469
10.610611 1.218120
10.660661 1.207864
10.710711 1.300745
10.760761 1.409582
10.810811 1.243872
10.860861 1.195613
10.910911 1.266259
10.960961 1.289055
11.011011 1.206022
11.061061 1.378743
11.111111 1.273959
11.161161 1.452378
11.211211 1.212616
11.261261 1.483332
11.311311 1.317080
11.361361 1.461951
11.411411 1.632284
11.461461 1.004618
11.511512 1.489984
11.561562 1.230826
11.611612 1.402802
11.661662 1.015107
11.711712 1.191032
11.761762 1.109717
11.811812 1.419567
11.861862 1.275851
11.911912 1.269099
11.961962 1.108185
12.012012 1.041085
12.062062 1.233796
12.112112 1.148147
12.162162 1.070352
12.212212 1.165323
12.262262 0.954033
12.312312 1.124552
12.362362 1.112793
12.412412 1.089534
12.462462 1.024880
12.512513 1.064701
12.562563 0.947578
12.612613 0.978126
12.662663 0.984831
12.712713 0.906453
12.762763 0.941257
12.812813 0.934484
12.862863 0.818346
12.912913 1.171446
12.962963 0.958124
13.013013 0.733181
13.063063 0.620351
13.113113 0.913072
13.163163 0.849421
13.213213 0.652726
13.263263 0.740418
13.313313 0.997480
13.363363 0.857775
13.413413 1.004816
13.463463 0.796015
13.513514 0.512138
13.563564 0.971306
13.613614 0.586901
13.663664 0.447395
13.713714 0.589457
13.763764 0.619992
13.813814 0.627079
13.863864 0.724392
13.913914 0.641569
13.963964 0.914709
14.014014 0.888963
14.064064 0.740708
14.114114 0.940215
14.164164 0.857471
14.214214 0.924583
14.264264 0.575021
14.314314 0.751132
14.364364 0.741518
14.414414 0.935638
14.464464 0.930079
14.514515 0.728685
14.564565 0.757944
14.614615 0.741492
14.664665 1.032162
14.714715 0.882487
14.764765 0.661223
14.814815 1.015373
14.864865 1.033723
14.914915 1.151266
14.964965 1.225743
15.015015 0.977528
15.065065 0.759378
15.115115 0.928077
15.165165 1.160301
15.215215 0.987859
15.265265 0.884247
15.315315 1.367590
15.365365 1.051512
15.415415 1.245455
15.465465 0.984368
15.515516 1.103932
15.565566 1.423818
15.615616 1.339144
15.665666 1.432870
15.715716 1.182559
15.765766 1.003009
15.815816 1.345093
15.865866 1.304276
15.915916 1.261555
15.965966 1.328372
16.016016 1.498311
16.066066 1.318127
16.116116 1.285451
16.166166 1.380047
16.216216 1.358987
16.266266 1.007662
16.316316 1.203151
16.366366 1.097731
16.416416 1.563657
16.466466 1.552832
16.516517 1.232872
16.566567 1.063969
16.616617 1.281904
16.666667 1.269068
16.716717 1.488877
16.766767 1.270529
16.816817 1.329791
16.866867 1.272547
16.916917 1.164701
16.966967 1.202033
17.017017 1.310968
17.067067 0.876732
17.117117 1.112455
17.167167 1.280940
17.217217 1.075994
17.267267 0.932951
17.317317 1.045567
17.367367 1.055444
17.417417 0.844744
17.467467 0.979884
17.517518 1.026743
17.567568 0.978578
17.617618 0.666790
17.667668 0.855525
17.717718 1.318786
17.767768 0.916010
17.817818 1.078754
17.867868 0.929522
17.917918 0.848551
17.967968 0.705297
18.018018 0.841818
18.068068 0.692902
18.118118 0.704509
18.168168 0.920611
18.218218 0.941136
18.268268 0.689566
18.318318 0.693530
18.368368 0.657269
18.418418 0.817717
18.468468 0.788429
18.518519 0.635751
18.568569 0.543155
18.618619 0.747847
18.668669 0.879378
18.718719 0.942836
18.768769 0.599944
18.818819 0.584610
18.868869 0.857881
18.918919 0.831817
18.968969 0.763890
19.019019 0.953169
19.069069 0.734718
19.119119 0.651823
19.169169 0.873381
19.219219 0.548018
19.269269 0.719583
19.319319 0.824131
19.369369 0.750615
19.419419 0.911150
19.469469 0.951929
19.519520 0.900369
19.569570 1.012326
19.619620 0.969108
19.669670 1.097739
19.719720 1.073371
19.769770 0.703904
19.819820 1.210521
19.869870 1.012204
19.919920 0.996409
19.969970 0.875519
20.020020 0.916154
20.070070 0.931632
20.120120 1.279494
20.170170 1.087231
20.220220 1.206433
20.270270 1.098760
20.320320 0.981665
20.370370 1.157527
20.420420 0.993840
20.470470 1.054597
20.520521 1.174407
20.570571 1.212342
20.620621 1.337614
20.670671 1.437294
20.720721 1.237878
20.770771 1.471291
20.820821 1.356421
20.870871 1.206535
20.920921 1.218645
20.970971 1.073109
21.021021 1.473773
21.071071 1.074985
21.121121 1.337361
21.171171 1.264987
21.221221 1.550706
21.271271 1.025743
21.321321 1.167868
21.371371 1.174494
21.421421 1.475618
21.471471 1.233868
21.521522 1.114818
21.571572 1.384170
21.621622 1.336188
21.671672 1.009741
21.721722 1.121504
21.771772 1.485320
21.821822 1.331633
21.871872 1.310389
21.921922 1.304597
21.971972 1.189324
22.022022 1.212425
22.072072 0.966686
22.122122 1.145889
22.172172 1.288236
22.222222 1.068838
22.272272 1.009360
22.322322 1.092934
22.372372 0.893646
22.422422 0.883352
22.472472 1.100063
22.522523 0.729622
22.572573 0.671102
22.622623 0.862947
22.672673 0.966625
22.722723 0.756742
22.772773 0.732730
22.822823 0.684154
22.872873 1.022635
22.922923 0.471918
22.972973 0.795597
23.023023 0.727232
23.073073 0.809121
23.123123 0.704004
23.173173 1.011760
23.223223 0.733708
23.273273 0.793782
23.323323 0.666042
23.373373 0.725213
23.423423 0.857419
23.473473 0.578727
23.523524 0.832109
23.573574 0.775044
23.623624 0.432059
23.673674 0.612171
23.723724 0.767597
23.773774 0.729881
23.823824 0.489196
23.873874 0.803634
23.923924 0.462220
23.973974 0.767902
24.024024 0.914071
24.074074 0.884605
24.124124 0.745594
24.174174 0.794281
24.224224 0.579789
24.274274 0.710036
24.324324 0.797719
24.374374 0.776773
24.424424 0.573614
24.474474 1.188698
24.524525 0.873661
24.574575 0.673806
24.624625 1.069060
24.674675 1.125561
24.724725 0.795168
24.774775 1.206889
24.824825 0.822290
24.874875 1.052618
24.924925 1.183406
24.974975 0.711654
25.025025 0.651878
25.075075 0.866167
25.125125 1.174029
25.175175 1.085188
25.225225 0.907824
25.275275 1.122432
25.325325 1.289641
25.375375 1.082329
25.425425 1.199665
25.475475 1.197240
25.525526 1.367143
25.575576 1.385795
25.625626 1.162594
25.675676 1.029015
25.725726 1.110947
25.775776 1.557288
25.825826 1.273310
25.875876 1.442841
25.925926 1.418216
25.975976 1.448262
26.026026 1.119343
26.076076 1.188421
26.126126 1.425447
26.176176 1.338379
26.226226 1.298246
26.276276 1.128026
26.326326 1.195911
26.376376 1.612367
26.426426 1.021263
26.476476 1.178993
26.526527 1.432292
26.576577 1.373279
26.626627 1.286575
26.676677 1.256308
26.726727 1.114354
26.776777 1.570530
26.826827 1.048869
26.876877 1.363239
26.926927 1.177474
26.976977 1.024725
27.027027 1.344112
27.077077 1.115931
27.127127 1.335449
27.177177 1.062061
27.227227 1.155005
27.277277 1.267250
27.327327 1.448341
27.377377 1.125952
27.427427 0.652855
27.477477 1.062504
27.527528 0.976112
27.577578 0.981393
27.627628 0.741225
27.677678 0.837461
27.727728 0.790939
27.777778 0.922173
27.827828 0.942248
27.877878 0.977089
27.927928 0.941186
27.977978 0.678452
28.028028 0.939826
28.078078 0.474075
28.128128 0.740996
28.178178 0.805488
28.228228 0.837418
28.278278 0.667570
28.328328 0.827104
28.378378 0.478505
28.428428 0.979024
28.478478 0.611665
28.528529 0.807919
28.578579 0.806497
28.628629 0.543533
28.678679 0.629385
28.728729 0.895286
28.778779 0.745204
28.828829 0.629069
28.878879 0.471451
28.928929 0.742836
28.978979 1.003125
29.029029 0.793075
29.079079 0.997277
29.129129 0.475767
29.179179 1.099268
29.229229 0.902991
29.279279 0.572790
29.329329 0.685446
29.379379 0.495495
29.429429 0.773391
29.479479 0.503573
29.529530 0.761270
29.579580 1.133844
29.629630 0.729995
29.679680 1.230945
29.729730 1.149680
29.779780 1.034173
29.829830 0.841820
29.879880 1.253148
29.929930 0.935316
29.979980 1.173917
30.030030 0.880539
30.080080 1.016884
30.130130 0.888327
30.180180 1.313116
30.230230 1.123770
30.280280 0.776626
30.330330 0.991017
30.380380 1.219888
30.430430 1.026426
30.480480 1.546869
30.530531 1.097291
30.580581 1.323564
30.630631 1.016377
30.680681 1.465530
30.730731 1.338559
30.780781 1.453908
30.830831 1.357349
30.880881 1.404788
30.930931 1.121876
30.980981 1.604975
31.031031 1.415837
31.081081 1.016205
31.131131 1.478165
31.181181 1.261729
31.231231 1.263660
31.281281 1.006228
31.331331 1.124012
31.381381 1.401578
31.431431 1.153307
31.481481 1.295050
31.531532 1.327676
31.581582 1.136810
31.631632 1.410330
31.681682 1.271305
31.731732 1.194708
31.781782 1.202026
31.831832 0.971929
31.881882 1.438876
31.931932 1.086640
31.981982 1.250469
32.032032 1.122864
32.082082 0.950689
32.132132 1.321526
32.182182 1.447011
32.232232 1.374253
32.282282 0.899005
32.332332 1.446490
32.382382 1.192899
32.432432 0.857975
32.482482 1.010216
32.532533 1.154648
32.582583 0.833181
32.632633 1.090000
32.682683 0.839461
32.732733 1.069271
32.782783 0.894110
32.832833 0.721356
32.882883 0.797245
32.932933 0.940997
32.982983 0.906485
33.033033 0.862653
33.083083 0.857406
33.133133 0.727249
33.183183 0.548837
33.233233 0.599313
33.283283 0.698282
33.333333 0.644401
33.383383 0.742322
33.433433 0.539762
33.483483 0.768125
33.533534 0.762679
33.583584 1.040209
33.633634 0.519459
33.683684 0.970931
33.733734 0.746672
33.783784 0.612664
33.833834 0.741500
33.883884 0.664629
33.933934 0.593085
33.983984 0.666143
34.034034 0.736910
34.084084 0.935936
34.134134 0.730329
34.184184 0.647473
34.234234 0.964671
34.284284 0.914815
34.334334 0.858887
34.384384 0.571473
34.434434 0.726046
34.484484 0.931262
34.534535 0.795686
34.584585 0.818193
34.634635 0.742058
34.684685 0.847889
34.734735 0.928738
34.784785 1.101931
34.834835 0.928732
34.884885 0.930412
34.934935 0.768414
34.984985 0.768648
35.035035 1.056916
35.085085 1.070156
35.135135 1.126867
35.185185 0.967068
35.235235 1.278170
35.285285 1.042551
35.335335 1.051649
35.385385 0.943816
35.435435 1.422062
35.485485 1.315582
35.535536 1.405894
35.585586 0.999327
35.635636 1.363308
35.685686 1.131773
35.735736 1.222872
35.785786 1.145228
35.835836 1.235496
35.885886 1.341062
35.935936 1.546216
35.985986 1.312746
36.036036 1.487884
36.086086 1.543162
36.136136 1.376386
36.186186 1.415964
36.236236 1.258639
36.286286 1.323717
36.336336 1.478042
36.386386 0.945107
36.436436 1.237764
36.486486 1.431477
36.536537 1.699834
36.586587 1.361295
36.636637 1.236498
36.686687 1.271563
36.736737 1.239557
36.786787 1.315651
36.836837 1.039790
36.886887 1.291833
36.936937 1.022343
36.986987 0.909533
37.037037 1.236138
37.087087 1.398513
37.137137 0.920840
37.187187 1.367325
37.237237 1.225659
37.287287 1.156933
37.337337 0.853232
37.387387 1.121953
37.437437 1.297100
37.487487 1.238567
37.537538 0.853752
37.587588 1.025067
37.637638 0.973201
37.687688 1.069534
37.737738 0.969098
37.787788 1.056028
37.837838 0.997730
37.887888 0.923758
37.937938 0.870450
37.987988 0.936350
38.038038 0.866015
38.088088 0.766590
38.138138 0.788898
38.188188 0.968621
38.238238 0.565826
38.288288 1.012835
38.338338 0.672422
38.388388 0.864856
38.438438 0.700759
38.488488 0.450379
38.538539 0.593809
38.588589 0.705002
38.638639 0.805034
38.688689 0.547420
38.738739 0.803860
38.788789 0.496839
38.838839 0.569792
38.888889 0.819272
38.938939 0.674847
38.988989 0.689441
39.039039 0.640091
39.089089 0.957364
39.139139 0.883853
39.189189 0.530857
39.239239 0.700970
39.289289 1.120944
39.339339 0.931026
39.389389 0.933892
39.439439 0.768509
39.489489 0.974378
39.539540 0.927302
39.589590 1.000905
39.639640 0.913595
39.689690 1.060860
39.739740 1.020511
39.789790 0.661108
39.839840 0.878336
39.889890 1.134041
39.939940 0.950659
39.989990 1.016962
40.040040 1.149927
40.090090 1.126299
40.140140 1.007919
40.190190 1.090907
40.240240 1.254412
40.290290 0.750813
40.340340 1.154274
40.390390 0.995033
40.440440 1.185201
40.490490 1.031583
40.540541 1.213205
40.590591 1.207607
40.640641 1.094849
40.690691 1.173951
40.740741 1.282658
40.790791 1.092308
40.840841 1.188007
40.890891 1.381384
40.940941 1.150767
40.990991 1.295022
41.041041 1.069665
41.091091 1.158346
41.141141 1.032266
41.191191 1.558435
41.241241 1.626384
41.291291 1.511920
41.341341 1.462958
41.391391 1.318763
41.441441 1.213465
41.491491 1.259641
41.541542 1.378675
41.591592 1.294607
41.641642 1.388595
41.691692 1.294400
41.741742 1.189996
41.791792 1.198431
41.841842 1.368058
41.891892 1.281476
41.941942 1.289899
41.991992 1.017440
42.042042 0.823030
42.092092 1.228107
42.142142 0.959548
42.192192 0.988285
42.242242 1.394395
42.292292 1.431727
42.342342 1.257154
42.392392 1.035993
42.442442 1.075148
42.492492 1.052749
42.542543 1.284967
42.592593 0.919632
42.642643 1.149638
42.692693 1.115340
42.742743 0.926335
42.792793 0.812570
42.842843 0.799372
42.892893 0.856783
42.942943 0.602009
42.992993 0.930873
43.043043 0.669952
43.093093 0.739374
43.143143 0.755410
43.193193 0.871525
43.243243 0.837211
43.293293 0.744856
43.343343 0.620342
43.393393 0.629812
43.443443 0.703705
43.493493 0.897838
43.543544 0.683665
43.593594 0.749447
43.643644 0.862307
43.693694 0.568178
43.743744 0.651253
43.793794 0.816476
43.843844 0.779156
43.893894 0.511038
43.943944 0.727826
43.993994 0.661115
44.044044 0.684864
44.094094 0.788448
44.144144 0.859599
44.194194 0.425169
44.244244 0.877018
44.294294 0.565929
44.344344 0.775080
44.394394 0.801742
44.444444 0.717722
44.494494 0.991964
44.544545 0.661336
44.594595 0.950106
44.644645 0.849360
